Time,No,MAC,ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ,No,MAC,ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ,No,MAC,ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ
2023-02-28T01:05:29.789,0.0,C6:0D:F0:B1:3A:9F,0.985,-0.007,-0.114,-0.122,-0.122,1.343,-178.583,-83.458,-59.425,1.0,D8:7B:AD:C1:D5:81,0.992,0.105,-0.039,-1.465,-1.465,0.244,103.398,-83.513,-108.160,2.0,E7:C9:DF:95:3F:6D,0.978,0.108,0.150,1.587,1.587,-0.671,39.930,-79.173,0.544
2023-02-28T01:05:29.856,0.0,C6:0D:F0:B1:3A:9F,0.986,-0.014,-0.112,1.038,1.038,1.465,-177.325,-83.447,-61.260,1.0,D8:7B:AD:C1:D5:81,0.991,0.104,-0.034,-1.465,-1.465,0.488,106.188,-83.469,-111.511,2.0,E7:C9:DF:95:3F:6D,0.978,0.108,0.150,1.587,1.587,-0.671,39.930,-79.173,0.544
2023-02-28T01:05:29.992,0.0,C6:0D:F0:B1:3A:9F,0.983,-0.011,-0.107,0.061,0.061,1.587,-175.974,-83.436,-63.138,1.0,D8:7B:AD:C1:D5:81,1.002,0.098,-0.053,1.953,1.953,0.549,109.446,-83.419,-115.131,2.0,E7:C9:DF:95:3F:6D,0.973,0.097,0.162,7.568,7.568,0.610,40.336,-79.156,0.555
2023-02-28T01:05:30.059,0.0,C6:0D:F0:B1:3A:9F,0.980,-0.021,-0.117,1.587,1.587,0.305,-174.979,-83.331,-64.649,1.0,D8:7B:AD:C1:D5:81,1.012,0.091,-0.049,2.747,2.747,0.549,113.351,-83.293,-119.301,2.0,E7:C9:DF:95:3F:6D,0.973,0.097,0.162,7.568,7.568,0.610,40.336,-79.156,0.555
2023-02-28T01:05:30.197,0.0,C6:0D:F0:B1:3A:9F,0.983,-0.017,-0.117,1.953,1.953,-0.366,-174.875,-83.194,-65.171,1.0,D8:7B:AD:C1:D5:81,1.040,0.092,-0.067,5.066,5.066,0.122,116.938,-83.177,-122.959,2.0,E7:C9:DF:95:3F:6D,0.985,0.131,0.134,7.629,7.629,0.793,42.259,-79.338,0.335
2023-02-28T01:05:30.262,0.0,C6:0D:F0:B1:3A:9F,0.988,-0.014,-0.124,0.854,0.854,0.610,-174.606,-83.123,-65.825,1.0,D8:7B:AD:C1:D5:81,1.000,0.122,-0.072,4.150,4.150,0.122,118.943,-83.112,-124.986,2.0,E7:C9:DF:95:3F:6D,0.985,0.131,0.134,7.629,7.629,0.793,42.259,-79.338,0.335
2023-02-28T01:05:30.397,0.0,C6:0D:F0:B1:3A:9F,0.989,-0.017,-0.118,0.244,0.244,0.244,-174.100,-83.156,-66.769,1.0,D8:7B:AD:C1:D5:81,0.987,0.089,-0.078,3.113,3.113,-0.366,119.927,-83.062,-126.123,2.0,E7:C9:DF:95:3F:6D,0.989,0.129,0.156,0.732,0.732,-0.793,43.643,-79.288,-0.110
2023-02-28T01:05:30.465,0.0,C6:0D:F0:B1:3A:9F,0.989,-0.014,-0.117,-0.427,-0.427,0.000,-173.870,-83.216,-67.500,1.0,D8:7B:AD:C1:D5:81,0.993,0.104,-0.072,1.221,1.221,-0.610,121.432,-82.914,-127.820,2.0,E7:C9:DF:95:3F:6D,0.989,0.129,0.156,0.732,0.732,-0.793,43.643,-79.288,-0.110
2023-02-28T01:05:30.597,0.0,C6:0D:F0:B1:3A:9F,0.988,-0.017,-0.117,-0.610,-0.610,-0.366,-173.941,-83.243,-67.961,1.0,D8:7B:AD:C1:D5:81,0.995,0.100,-0.070,-1.343,-1.343,-0.244,122.212,-82.826,-129.045,2.0,E7:C9:DF:95:3F:6D,0.983,0.125,0.145,-4.761,-4.761,-0.427,44.121,-79.393,-1.340
2023-02-28T01:05:30.667,0.0,C6:0D:F0:B1:3A:9F,0.988,-0.016,-0.115,-1.831,-1.831,-0.488,-174.320,-83.249,-68.126,1.0,D8:7B:AD:C1:D5:81,0.992,0.104,-0.075,-1.587,-1.587,-0.244,122.563,-82.776,-129.902,2.0,E7:C9:DF:95:3F:6D,0.983,0.125,0.145,-4.761,-4.761,-0.427,44.121,-79.393,-1.340
2023-02-28T01:05:30.824,0.0,C6:0D:F0:B1:3A:9F,0.987,-0.013,-0.116,-0.610,-0.610,-0.977,-174.996,-83.205,-67.967,1.0,D8:7B:AD:C1:D5:81,0.992,0.102,-0.081,-0.671,-0.671,-0.244,122.728,-82.716,-131.199,2.0,E7:C9:DF:95:3F:6D,0.983,0.113,0.141,-2.014,-2.014,-0.244,43.808,-79.464,-1.994
2023-02-28T01:05:30.870,0.0,C6:0D:F0:B1:3A:9F,0.987,-0.012,-0.118,-0.183,-0.183,-0.916,-175.754,-83.134,-67.599,1.0,D8:7B:AD:C1:D5:81,0.992,0.102,-0.081,-0.671,-0.671,-0.244,122.728,-82.716,-131.199,2.0,E7:C9:DF:95:3F:6D,0.983,0.113,0.141,-2.014,-2.014,-0.244,43.808,-79.464,-1.994
2023-02-28T01:05:31.004,0.0,C6:0D:F0:B1:3A:9F,0.986,-0.006,-0.121,0.427,0.427,-0.671,-176.342,-83.079,-67.308,1.0,D8:7B:AD:C1:D5:81,0.992,0.106,-0.080,0.183,0.183,-0.488,122.844,-82.683,-131.677,2.0,E7:C9:DF:95:3F:6D,0.984,0.117,0.130,1.282,1.282,-0.427,43.764,-79.525,-2.241
2023-02-28T01:05:31.073,0.0,C6:0D:F0:B1:3A:9F,0.988,-0.009,-0.121,0.732,0.732,-0.122,-176.517,-83.029,-67.335,1.0,D8:7B:AD:C1:D5:81,0.992,0.109,-0.079,1.099,1.099,-0.549,122.921,-82.634,-132.028,2.0,E7:C9:DF:95:3F:6D,0.984,0.117,0.130,1.282,1.282,-0.427,43.764,-79.525,-2.241
2023-02-28T01:05:31.185,0.0,C6:0D:F0:B1:3A:9F,0.990,-0.010,-0.125,-0.793,-0.793,-0.061,-176.611,-83.018,-67.533,1.0,D8:7B:AD:C1:D5:81,0.993,0.116,-0.077,1.038,1.038,-0.183,122.767,-82.617,-132.050,2.0,E7:C9:DF:95:3F:6D,0.984,0.113,0.129,3.296,3.296,-1.526,44.451,-79.497,-2.758
2023-02-28T01:05:31.275,0.0,C6:0D:F0:B1:3A:9F,0.988,-0.011,-0.117,-0.854,-0.854,-0.793,-176.891,-83.117,-67.571,1.0,D8:7B:AD:C1:D5:81,0.992,0.102,-0.080,-0.366,-0.366,-0.549,122.245,-82.606,-131.885,2.0,E7:C9:DF:95:3F:6D,0.982,0.122,0.128,4.089,4.089,-2.930,46.115,-79.398,-4.103
2023-02-28T01:05:31.387,0.0,C6:0D:F0:B1:3A:9F,0.985,-0.005,-0.120,-0.122,-0.122,-1.953,-178.061,-83.073,-66.676,1.0,D8:7B:AD:C1:D5:81,0.995,0.097,-0.051,-0.549,-0.549,-0.183,121.663,-82.623,-131.583,2.0,E7:C9:DF:95:3F:6D,0.982,0.129,0.124,3.540,3.540,-3.662,47.862,-79.195,-5.482
2023-02-28T01:05:31.477,0.0,C6:0D:F0:B1:3A:9F,0.986,0.001,-0.129,-1.404,-1.404,-1.404,-179.566,-82.897,-65.418,1.0,D8:7B:AD:C1:D5:81,0.994,0.110,-0.058,-1.038,-1.038,0.610,120.322,-82.776,-130.523,2.0,E7:C9:DF:95:3F:6D,0.972,0.147,0.125,0.549,0.549,-4.639,49.669,-79.003,-7.267
2023-02-28T01:05:31.590,0.0,C6:0D:F0:B1:3A:9F,0.990,0.006,-0.128,-1.343,-1.343,-0.122,179.676,-82.864,-64.924,1.0,D8:7B:AD:C1:D5:81,0.989,0.116,-0.083,-3.601,-3.601,0.610,118.328,-82.974,-128.979,2.0,E7:C9:DF:95:3F:6D,0.973,0.163,0.125,-2.502,-2.502,-5.859,52.657,-78.838,-10.388
2023-02-28T01:05:31.703,0.0,C6:0D:F0:B1:3A:9F,0.989,0.001,-0.122,-1.343,-1.343,0.793,179.747,-83.024,-65.281,1.0,D8:7B:AD:C1:D5:81,0.993,0.112,-0.060,-1.709,-1.709,-0.061,115.659,-83.134,-127.205,2.0,E7:C9:DF:95:3F:6D,0.982,0.164,0.123,-0.488,-0.488,-8.057,56.843,-78.602,-14.837
2023-02-28T01:05:31.793,0.0,C6:0D:F0:B1:3A:9F,0.991,-0.000,-0.116,-2.136,-2.136,0.977,-179.703,-83.326,-66.110,1.0,D8:7B:AD:C1:D5:81,0.993,0.112,-0.060,-1.709,-1.709,-0.061,115.659,-83.134,-127.205,2.0,E7:C9:DF:95:3F:6D,0.978,0.173,0.119,2.686,2.686,-8.667,61.276,-78.278,-19.396
2023-02-28T01:05:31.904,0.0,C6:0D:F0:B1:3A:9F,0.986,-0.005,-0.104,-0.610,-0.610,-0.427,-179.467,-83.589,-66.572,1.0,D8:7B:AD:C1:D5:81,0.999,0.101,-0.027,-1.221,-1.221,-0.793,114.258,-83.062,-126.321,2.0,E7:C9:DF:95:3F:6D,0.987,0.192,0.091,0.305,0.305,-5.615,65.209,-77.860,-23.297
2023-02-28T01:05:31.995,0.0,C6:0D:F0:B1:3A:9F,0.984,-0.001,-0.110,-0.610,-0.610,-1.526,179.615,-83.628,-65.836,1.0,D8:7B:AD:C1:D5:81,0.999,0.101,-0.027,-1.221,-1.221,-0.793,114.258,-83.062,-126.321,2.0,E7:C9:DF:95:3F:6D,0.981,0.207,0.079,0.244,0.244,-3.662,66.846,-77.531,-25.005
2023-02-28T01:05:32.085,0.0,C6:0D:F0:B1:3A:9F,0.989,0.003,-0.114,-0.977,-0.977,-1.465,178.231,-83.573,-64.605,1.0,D8:7B:AD:C1:D5:81,0.992,0.106,-0.045,-0.854,-0.854,-0.854,112.863,-83.073,-125.085,2.0,E7:C9:DF:95:3F:6D,0.961,0.214,0.085,-0.793,-0.793,-4.761,68.302,-77.239,-26.543
2023-02-28T01:05:32.197,0.0,C6:0D:F0:B1:3A:9F,0.991,0.010,-0.111,-1.526,-1.526,-0.610,177.166,-83.589,-63.732,1.0,D8:7B:AD:C1:D5:81,0.995,0.122,-0.053,-2.502,-2.502,-0.732,111.813,-83.051,-124.266,2.0,E7:C9:DF:95:3F:6D,0.975,0.217,0.102,-0.977,-0.977,-2.441,69.846,-76.998,-28.301
2023-02-28T01:05:32.289,0.0,C6:0D:F0:B1:3A:9F,0.990,0.008,-0.105,-0.854,-0.854,-0.244,176.677,-83.666,-63.413,1.0,D8:7B:AD:C1:D5:81,0.990,0.121,-0.047,-2.625,-2.625,-0.732,111.193,-82.963,-123.997,2.0,E7:C9:DF:95:3F:6D,0.971,0.225,0.068,-2.747,-2.747,-1.526,70.285,-76.805,-29.004
2023-02-28T01:05:32.400,0.0,C6:0D:F0:B1:3A:9F,0.985,0.006,-0.108,0.183,0.183,0.183,176.644,-83.699,-63.441,1.0,D8:7B:AD:C1:D5:81,0.993,0.125,-0.043,-1.892,-1.892,-0.061,110.912,-82.919,-124.025,2.0,E7:C9:DF:95:3F:6D,0.972,0.232,0.068,-1.648,-1.648,-1.343,71.356,-76.690,-30.278
2023-02-28T01:05:32.492,0.0,C6:0D:F0:B1:3A:9F,0.988,0.008,-0.110,0.610,0.610,0.732,177.100,-83.688,-63.869,1.0,D8:7B:AD:C1:D5:81,0.992,0.121,-0.041,0.732,0.732,0.244,110.880,-82.919,-124.096,2.0,E7:C9:DF:95:3F:6D,0.974,0.233,0.061,-1.648,-1.648,-1.282,72.389,-76.608,-31.558
2023-02-28T01:05:32.602,0.0,C6:0D:F0:B1:3A:9F,0.988,0.005,-0.108,1.526,1.526,0.427,177.847,-83.650,-64.517,1.0,D8:7B:AD:C1:D5:81,0.990,0.105,-0.050,1.099,1.099,0.610,110.940,-82.963,-124.129,2.0,E7:C9:DF:95:3F:6D,0.941,0.226,0.061,-5.920,-5.920,1.648,71.543,-76.421,-30.861
2023-02-28T01:05:32.692,0.0,C6:0D:F0:B1:3A:9F,0.989,0.005,-0.118,-1.465,-1.465,1.160,178.363,-83.557,-65.099,1.0,D8:7B:AD:C1:D5:81,0.996,0.127,-0.035,1.770,1.770,0.793,111.044,-83.040,-123.986,2.0,E7:C9:DF:95:3F:6D,0.950,0.217,0.096,-2.869,-2.869,-3.418,70.796,-76.212,-30.328
2023-02-28T01:05:32.805,0.0,C6:0D:F0:B1:3A:9F,0.991,0.004,-0.110,-1.099,-1.099,1.709,179.511,-83.655,-66.385,1.0,D8:7B:AD:C1:D5:81,0.995,0.112,-0.066,-3.235,-3.235,1.038,110.391,-83.139,-123.596,2.0,E7:C9:DF:95:3F:6D,0.965,0.229,0.088,-3.784,-3.784,-4.517,71.537,-75.888,-31.382
2023-02-28T01:05:32.897,0.0,C6:0D:F0:B1:3A:9F,0.989,-0.002,-0.107,-0.488,-0.488,0.854,-179.544,-83.760,-67.484,1.0,D8:7B:AD:C1:D5:81,0.995,0.101,-0.036,-2.380,-2.380,0.793,110.418,-83.205,-123.915,2.0,E7:C9:DF:95:3F:6D,0.966,0.224,0.085,-3.540,-3.540,-4.883,72.257,-75.520,-32.487
2023-02-28T01:05:33.007,0.0,C6:0D:F0:B1:3A:9F,0.988,-0.002,-0.107,-0.427,-0.427,0.305,-179.143,-83.815,-68.000,1.0,D8:7B:AD:C1:D5:81,0.996,0.103,-0.040,-1.404,-1.404,0.427,110.308,-83.282,-124.008,2.0,E7:C9:DF:95:3F:6D,0.966,0.240,0.075,-2.625,-2.625,-3.723,72.883,-75.179,-33.365
2023-02-28T01:05:33.096,0.0,C6:0D:F0:B1:3A:9F,0.989,-0.002,-0.105,-0.122,-0.122,-0.061,-179.055,-83.831,-68.148,1.0,D8:7B:AD:C1:D5:81,0.992,0.103,-0.039,-0.488,-0.488,0.061,110.149,-83.326,-123.959,2.0,E7:C9:DF:95:3F:6D,0.960,0.254,0.067,-1.343,-1.343,-2.319,73.499,-74.921,-34.008
2023-02-28T01:05:33.210,0.0,C6:0D:F0:B1:3A:9F,0.991,-0.002,-0.107,-0.854,-0.854,0.122,-179.105,-83.837,-68.214,1.0,D8:7B:AD:C1:D5:81,0.995,0.112,-0.038,-0.793,-0.793,0.061,109.957,-83.353,-123.810,2.0,E7:C9:DF:95:3F:6D,0.964,0.257,0.079,-1.343,-1.343,-2.014,73.872,-74.745,-34.404
2023-02-28T01:05:33.300,0.0,C6:0D:F0:B1:3A:9F,0.988,-0.003,-0.106,-0.549,-0.549,0.122,-179.000,-83.875,-68.450,1.0,D8:7B:AD:C1:D5:81,0.995,0.110,-0.044,-1.160,-1.160,0.000,109.731,-83.364,-123.712,2.0,E7:C9:DF:95:3F:6D,0.956,0.254,0.074,-0.549,-0.549,-2.075,74.323,-74.570,-34.920
2023-02-28T01:05:33.412,0.0,C6:0D:F0:B1:3A:9F,0.989,-0.003,-0.105,0.000,0.000,0.183,-178.901,-83.914,-68.632,1.0,D8:7B:AD:C1:D5:81,0.995,0.104,-0.043,-0.732,-0.732,0.000,109.600,-83.364,-123.668,2.0,E7:C9:DF:95:3F:6D,0.958,0.256,0.070,0.549,0.549,-0.916,74.839,-74.460,-35.420
2023-02-28T01:05:33.501,0.0,C6:0D:F0:B1:3A:9F,0.987,-0.004,-0.104,0.488,0.488,-0.244,-178.918,-83.930,-68.654,1.0,D8:7B:AD:C1:D5:81,0.996,0.102,-0.037,0.305,0.305,-0.244,109.638,-83.353,-123.723,2.0,E7:C9:DF:95:3F:6D,0.963,0.263,0.070,0.427,0.427,0.122,75.476,-74.471,-35.969
2023-02-28T01:05:33.616,0.0,C6:0D:F0:B1:3A:9F,0.990,0.000,-0.106,0.122,0.122,0.000,-179.022,-83.925,-68.571,1.0,D8:7B:AD:C1:D5:81,0.994,0.108,-0.041,0.793,0.793,0.000,109.638,-83.364,-123.657,2.0,E7:C9:DF:95:3F:6D,0.961,0.264,0.070,0.000,0.000,1.709,75.795,-74.641,-36.057
2023-02-28T01:05:33.682,0.0,C6:0D:F0:B1:3A:9F,0.989,-0.004,-0.104,0.427,0.427,-0.122,-179.033,-83.930,-68.588,1.0,D8:7B:AD:C1:D5:81,0.994,0.107,-0.041,0.488,0.488,0.000,109.693,-83.364,-123.657,2.0,E7:C9:DF:95:3F:6D,0.961,0.264,0.070,0.000,0.000,1.709,75.795,-74.641,-36.057
2023-02-28T01:05:33.819,0.0,C6:0D:F0:B1:3A:9F,0.987,-0.002,-0.104,0.671,0.671,-0.610,-179.363,-83.886,-68.253,1.0,D8:7B:AD:C1:D5:81,0.997,0.101,-0.036,1.099,1.099,0.000,109.753,-83.364,-123.646,2.0,E7:C9:DF:95:3F:6D,0.958,0.253,0.070,0.244,0.244,2.808,74.965,-75.042,-34.915
2023-02-28T01:05:33.884,0.0,C6:0D:F0:B1:3A:9F,0.990,0.000,-0.108,1.343,1.343,-0.183,-179.654,-83.837,-67.928,1.0,D8:7B:AD:C1:D5:81,0.992,0.116,-0.043,1.038,1.038,0.000,109.600,-83.386,-123.371,2.0,E7:C9:DF:95:3F:6D,0.958,0.253,0.070,0.244,0.244,2.808,74.965,-75.042,-34.915
2023-02-28T01:05:34.020,0.0,C6:0D:F0:B1:3A:9F,0.992,0.001,-0.106,-0.488,-0.488,0.549,-179.434,-83.881,-68.132,1.0,D8:7B:AD:C1:D5:81,0.997,0.124,-0.044,1.038,1.038,0.000,109.468,-83.392,-123.118,2.0,E7:C9:DF:95:3F:6D,0.968,0.238,0.080,-0.549,-0.549,-0.061,74.372,-75.350,-34.393
2023-02-28T01:05:34.086,0.0,C6:0D:F0:B1:3A:9F,0.992,-0.001,-0.105,-1.038,-1.038,0.244,-179.171,-83.985,-68.511,1.0,D8:7B:AD:C1:D5:81,0.999,0.109,-0.035,-1.038,-1.038,0.000,109.523,-83.370,-123.157,2.0,E7:C9:DF:95:3F:6D,0.968,0.238,0.080,-0.549,-0.549,-0.061,74.372,-75.350,-34.393
2023-02-28T01:05:34.220,0.0,C6:0D:F0:B1:3A:9F,0.988,-0.002,-0.101,-0.061,-0.061,-0.366,-179.220,-84.051,-68.549,1.0,D8:7B:AD:C1:D5:81,0.993,0.101,-0.029,-1.648,-1.648,0.000,109.358,-83.364,-123.162,2.0,E7:C9:DF:95:3F:6D,0.971,0.241,0.062,-0.854,-0.854,1.038,74.405,-75.482,-34.503
2023-02-28T01:05:34.289,0.0,C6:0D:F0:B1:3A:9F,0.987,0.000,-0.103,0.732,0.732,-0.549,-179.626,-84.012,-68.148,1.0,D8:7B:AD:C1:D5:81,0.994,0.111,-0.033,0.305,0.305,-0.183,109.177,-83.370,-122.997,2.0,E7:C9:DF:95:3F:6D,0.971,0.241,0.062,-0.854,-0.854,1.038,74.405,-75.482,-34.503
2023-02-28T01:05:34.423,0.0,C6:0D:F0:B1:3A:9F,0.992,0.007,-0.108,0.000,0.000,0.366,-179.659,-83.990,-68.071,1.0,D8:7B:AD:C1:D5:81,0.991,0.115,-0.043,1.160,1.160,0.122,108.995,-83.381,-122.723,2.0,E7:C9:DF:95:3F:6D,0.956,0.242,0.075,0.000,0.000,-1.221,73.608,-75.553,-33.783
2023-02-28T01:05:34.491,0.0,C6:0D:F0:B1:3A:9F,0.993,0.005,-0.103,-0.549,-0.549,0.488,-179.313,-84.018,-68.500,1.0,D8:7B:AD:C1:D5:81,0.996,0.108,-0.035,-0.427,-0.427,0.000,109.177,-83.364,-122.838,2.0,E7:C9:DF:95:3F:6D,0.956,0.242,0.075,0.000,0.000,-1.221,73.608,-75.553,-33.783
2023-02-28T01:05:34.630,0.0,C6:0D:F0:B1:3A:9F,0.988,0.000,-0.104,-0.793,-0.793,1.221,-178.649,-84.051,-69.296,1.0,D8:7B:AD:C1:D5:81,0.994,0.114,-0.044,-2.747,-2.747,0.610,108.940,-83.370,-122.756,2.0,E7:C9:DF:95:3F:6D,0.966,0.240,0.070,-6.226,-6.226,-1.221,73.691,-75.179,-34.382
2023-02-28T01:05:34.694,0.0,C6:0D:F0:B1:3A:9F,0.989,-0.002,-0.102,-0.977,-0.977,0.793,-177.693,-84.100,-70.373,1.0,D8:7B:AD:C1:D5:81,0.994,0.103,-0.037,-2.380,-2.380,0.916,108.902,-83.419,-122.975,2.0,E7:C9:DF:95:3F:6D,0.966,0.240,0.070,-6.226,-6.226,-1.221,73.691,-75.179,-34.382
2023-02-28T01:05:34.829,0.0,C6:0D:F0:B1:3A:9F,0.988,-0.006,-0.101,0.916,0.916,-1.099,-177.704,-84.095,-70.450,1.0,D8:7B:AD:C1:D5:81,0.994,0.083,-0.036,-1.648,-1.648,0.183,109.160,-83.474,-123.404,2.0,E7:C9:DF:95:3F:6D,0.981,0.216,0.090,0.122,0.122,5.859,71.675,-75.591,-32.580
2023-02-28T01:05:34.897,0.0,C6:0D:F0:B1:3A:9F,0.991,-0.001,-0.104,1.160,1.160,-2.441,-179.193,-84.001,-68.906,1.0,D8:7B:AD:C1:D5:81,0.995,0.088,-0.034,2.502,2.502,-1.343,109.688,-83.452,-123.832,2.0,E7:C9:DF:95:3F:6D,0.981,0.216,0.090,0.122,0.122,5.859,71.675,-75.591,-32.580
2023-02-28T01:05:35.032,0.0,C6:0D:F0:B1:3A:9F,0.989,0.002,-0.106,-0.244,-0.244,-2.686,178.550,-83.848,-66.638,1.0,D8:7B:AD:C1:D5:81,0.994,0.110,-0.039,2.319,2.319,-2.014,110.204,-83.315,-124.030,2.0,E7:C9:DF:95:3F:6D,0.985,0.231,0.081,0.061,0.061,7.751,68.555,-76.882,-28.806
2023-02-28T01:05:35.099,0.0,C6:0D:F0:B1:3A:9F,0.989,0.008,-0.109,0.305,0.305,-2.197,176.440,-83.683,-64.506,1.0,D8:7B:AD:C1:D5:81,0.995,0.112,-0.046,0.000,0.000,-1.770,110.396,-83.139,-124.124,2.0,E7:C9:DF:95:3F:6D,0.985,0.231,0.081,0.061,0.061,7.751,68.555,-76.882,-28.806
2023-02-28T01:05:35.235,0.0,C6:0D:F0:B1:3A:9F,0.988,0.013,-0.114,0.488,0.488,-1.526,175.007,-83.524,-62.968,1.0,D8:7B:AD:C1:D5:81,0.994,0.123,-0.044,1.526,1.526,-1.770,110.891,-82.930,-124.536,2.0,E7:C9:DF:95:3F:6D,0.970,0.198,0.089,1.709,1.709,6.775,66.061,-77.426,-26.038
2023-02-28T01:05:35.302,0.0,C6:0D:F0:B1:3A:9F,0.989,0.014,-0.112,1.038,1.038,-1.465,173.996,-83.348,-61.820,1.0,D8:7B:AD:C1:D5:81,0.994,0.118,-0.049,1.526,1.526,-1.343,111.725,-82.727,-125.244,2.0,E7:C9:DF:95:3F:6D,0.982,0.198,0.080,0.610,0.610,7.507,63.896,-77.926,-23.846
2023-02-28T01:05:35.415,0.0,C6:0D:F0:B1:3A:9F,0.989,0.019,-0.123,1.648,1.648,-0.977,173.293,-83.117,-60.908,1.0,D8:7B:AD:C1:D5:81,0.993,0.125,-0.045,1.953,1.953,-0.610,112.621,-82.573,-125.986,2.0,E7:C9:DF:95:3F:6D,0.986,0.182,0.095,-0.610,-0.610,8.850,60.397,-78.426,-20.176
2023-02-28T01:05:35.504,0.0,C6:0D:F0:B1:3A:9F,0.988,0.013,-0.120,2.380,2.380,-1.343,172.864,-82.886,-60.183,1.0,D8:7B:AD:C1:D5:81,0.991,0.117,-0.061,4.395,4.395,-1.099,113.632,-82.447,-126.815,2.0,E7:C9:DF:95:3F:6D,0.982,0.142,0.118,3.906,3.906,7.874,56.157,-78.821,-15.798
2023-02-28T01:05:35.619,0.0,C6:0D:F0:B1:3A:9F,0.988,0.025,-0.136,0.916,0.916,-1.038,172.200,-82.612,-59.260,1.0,D8:7B:AD:C1:D5:81,0.995,0.127,-0.053,2.625,2.625,-0.488,114.785,-82.315,-127.612,2.0,E7:C9:DF:95:3F:6D,0.972,0.149,0.115,-0.366,-0.366,8.911,50.652,-79.025,-9.937
2023-02-28T01:05:35.707,0.0,C6:0D:F0:B1:3A:9F,0.989,0.024,-0.133,0.305,0.305,0.732,172.172,-82.573,-59.052,1.0,D8:7B:AD:C1:D5:81,0.984,0.136,-0.088,1.099,1.099,-0.366,115.263,-82.260,-128.068,2.0,E7:C9:DF:95:3F:6D,0.977,0.140,0.130,-2.747,-2.747,7.202,45.654,-79.140,-4.982
2023-02-28T01:05:35.820,0.0,C6:0D:F0:B1:3A:9F,0.984,0.020,-0.125,-0.183,-0.183,1.648,172.859,-82.716,-59.639,1.0,D8:7B:AD:C1:D5:81,0.990,0.133,-0.069,-0.305,-0.305,-0.061,116.109,-82.134,-128.963,2.0,E7:C9:DF:95:3F:6D,0.978,0.118,0.125,-6.287,-6.287,3.235,42.061,-79.195,-1.758
2023-02-28T01:05:35.909,0.0,C6:0D:F0:B1:3A:9F,0.986,0.016,-0.127,-0.244,-0.244,2.563,174.199,-82.881,-60.941,1.0,D8:7B:AD:C1:D5:81,0.995,0.130,-0.065,-2.258,-2.258,1.160,116.565,-82.117,-129.688,2.0,E7:C9:DF:95:3F:6D,0.983,0.114,0.123,-5.554,-5.554,0.671,41.155,-79.305,-1.439
2023-02-28T01:05:36.022,0.0,C6:0D:F0:B1:3A:9F,0.986,0.006,-0.114,0.671,0.671,2.563,176.116,-83.145,-62.798,1.0,D8:7B:AD:C1:D5:81,0.998,0.115,-0.074,-0.427,-0.427,0.977,117.021,-82.172,-130.419,2.0,E7:C9:DF:95:3F:6D,0.979,0.116,0.081,3.174,3.174,-3.601,42.797,-79.415,-3.192
2023-02-28T01:05:36.112,0.0,C6:0D:F0:B1:3A:9F,0.989,0.005,-0.117,0.549,0.549,2.441,177.951,-83.320,-64.589,1.0,D8:7B:AD:C1:D5:81,0.990,0.119,-0.056,1.160,1.160,1.160,117.587,-82.238,-130.941,2.0,E7:C9:DF:95:3F:6D,0.961,0.123,0.116,-1.099,-1.099,-4.272,44.561,-79.294,-4.867
2023-02-28T01:05:36.247,0.0,C6:0D:F0:B1:3A:9F,0.987,-0.005,-0.107,-0.732,-0.732,0.732,179.165,-83.447,-65.874,1.0,D8:7B:AD:C1:D5:81,0.993,0.096,-0.049,-1.831,-1.831,0.488,117.872,-82.397,-131.320,2.0,E7:C9:DF:95:3F:6D,0.971,0.123,0.163,-3.052,-3.052,-1.404,46.077,-78.959,-6.229
2023-02-28T01:05:36.316,0.0,C6:0D:F0:B1:3A:9F,0.986,0.002,-0.116,-0.366,-0.366,-0.732,178.912,-83.392,-65.715,1.0,D8:7B:AD:C1:D5:81,0.993,0.096,-0.049,-1.831,-1.831,0.488,117.872,-82.397,-131.320,2.0,E7:C9:DF:95:3F:6D,0.971,0.123,0.163,-3.052,-3.052,-1.404,46.077,-78.959,-6.229
2023-02-28T01:05:36.450,0.0,C6:0D:F0:B1:3A:9F,0.987,0.003,-0.116,0.977,0.977,-0.122,178.682,-83.359,-65.479,1.0,D8:7B:AD:C1:D5:81,0.994,0.121,-0.069,-1.587,-1.587,0.305,117.444,-82.502,-131.100,2.0,E7:C9:DF:95:3F:6D,0.974,0.132,0.154,3.235,3.235,0.305,44.846,-78.843,-5.114
2023-02-28T01:05:36.542,0.0,C6:0D:F0:B1:3A:9F,0.988,0.003,-0.116,0.244,0.244,-0.488,178.511,-83.359,-65.264,1.0,D8:7B:AD:C1:D5:81,0.992,0.119,-0.065,0.122,0.122,-0.305,117.186,-82.524,-130.671,2.0,E7:C9:DF:95:3F:6D,0.974,0.132,0.154,3.235,3.235,0.305,44.846,-78.843,-5.114
2023-02-28T01:05:36.630,0.0,C6:0D:F0:B1:3A:9F,0.987,0.002,-0.115,0.000,0.000,-0.061,178.226,-83.392,-65.006,1.0,D8:7B:AD:C1:D5:81,0.992,0.119,-0.065,0.122,0.122,-0.305,117.186,-82.524,-130.671,2.0,E7:C9:DF:95:3F:6D,0.983,0.139,0.146,-0.244,-0.244,0.122,45.104,-78.926,-5.268
